Time,ATP,NAD,NADH,PEP,G6P,ADP,Pint,F6P,FBP,G3P,BPG,PYR,AcetCoA,Acetoin,Mannitol,Mannitol1Phosphate,CoA,Pext,Lactate,Ethanol,Acetate,Butanediol,Glucose,Acetoin_Ext,Mannitol_Ext,Formate,compartment_1,compartment_2,re12,re13,re14,re15,re16,re17,re18,re20,re21,re22,re23,re24,re25,re26,re27,re28,re29,re30,re31,re32,re33
1497.6,1.0471304749916852,2.6379762662474295,2.6379762662474295,6.388433641814754,0.00023691189853062834,24.224885144634175,22.200903073434237,0.0001018704323461394,12.70684322013299,0.8434081331432848,0.010075502473194898,1.29105233082042e-05,3.347092508581663e-10,9.961903059631687e-11,1.8940773336209948e-05,0.029772796171544068,0.9999999996652928,23.552578028067007,160.07588194912847,2.2039751408532763e-08,7.674164824468524e-05,1.0582263482466356e-06,-1.0990732273567495e-26,0.00023987096182870597,5.411398233311844e-06,7.676370372742861e-05,0.047,1.0,-6.740625121369643e-26,0.0021394992996960744,8.077946130403675e-06,1.998858177816601e-08,7.065489549175924e-05,0.0008888756635407342,0.0017867566213667593,0.0017886658570207606,0.0004052484189551722,0.0017808484317400097,1.7329609760341e-09,3.0138842221960136e-11,1.7028339287632613e-09,4.021296375298002e-11,-4.403400727835856e-11,-2.259596487014057e-06,0.0013755907141325895,0.0013756009624499353,8.425181592068028e-11,0.0013755921337791008,6.836671729152768e-05
1505.3999999999999,1.0431109008432682,2.6395781573895185,2.6395781573895185,6.38970164708481,0.0002336233663835623,24.228904718782598,22.272845318319412,0.00010045639257981123,12.562110832647436,0.8385906106903274,0.010036665493353301,1.2798209607582227e-05,3.329344353238851e-10,9.881773523780523e-11,1.8706627394774506e-05,0.029401950673288192,0.9999999996670675,23.552515447129267,160.08969089796327,2.2274429419396998e-08,7.675489583807017e-05,1.0578828091360359e-06,-7.001589412750077e-28,0.00023987161634202964,5.342866973441575e-06,7.677718591540806e-05,0.047,1.0,-4.339427215509495e-27,0.0021152910922596184,7.968881562008325e-06,1.964402176322691e-08,6.964275144647424e-05,0.0008917519677510374,0.0017631671357481876,0.0017674508748571974,0.0004013497045229359,0.0017599584235987395,1.72401618824493e-09,3.0034894025488905e-11,1.6939942210711977e-09,3.9516367215632266e-11,-4.405297178981912e-11,-2.2300842562376517e-06,0.0013585999761854986,0.001358610053621221,8.357412823983844e-11,0.0013586013762422952,6.738458457907557e-05
1513.2,1.0391258361612357,2.641121696974321,2.641121696974321,6.390915873967226,0.0002303912933739392,24.23288978346463,22.344099972024527,9.906662952127169e-05,12.41910431702019,0.8338065287237594,0.009998097621527998,1.2686864725536571e-05,3.311649915064121e-10,9.803083662717919e-11,1.8475480466538512e-05,0.029035924016596975,0.999999999668837,23.552453706723686,160.10333809541453,2.250829033526152e-08,7.676807459095947e-05,1.0575391215314068e-06,-3.854596398706064e-27,0.0002398722656169475,5.275263144757583e-06,7.679059844604936e-05,0.047,1.0,-2.4141805576959464e-26,0.002091466687570776,7.862401631176205e-06,1.9308006413760757e-08,6.864831347617369e-05,0.0008741236518899198,0.001743495403270364,0.0017465400777680444,0.00039753685638401414,0.0017393717435136668,1.7150956600822152e-09,2.992933758157087e-11,1.6851781860806263e-09,3.8831787000984824e-11,-4.407208060148719e-11,-2.201249457647034e-06,0.0013418265013518914,0.0013418364704755805,8.290861646719177e-11,0.0013418278901566902,6.64194543938207e-05
1521.0,1.0351744261181157,2.642608280714137,2.642608280714137,6.392077613922285,0.0002272142282108365,24.236841193507743,22.41468219948859,9.770051907813024e-05,12.277799659012922,0.8290532098506543,0.00995979274344216,1.2576475576779691e-05,3.294018422028058e-10,9.725789478512108e-11,1.824726458922197e-05,0.028674606369811215,0.9999999996706003,23.552392787102,160.11682587481707,2.2741322525858328e-08,7.678118470036904e-05,1.0571952843039744e-06,1.224020994079521e-25,0.0002398729097470619,5.208564592008808e-06,7.680394150478152e-05,0.047,1.0,7.746895014081554e-25,0.0020680159554183532,7.75841356948028e-06,1.8980979273807794e-08,6.767112180598821e-05,0.0008504539246351954,0.0017254498169342848,0.001725920209454035,0.0003938069275872065,0.001719081337875485,1.7062019519966868e-09,2.982231615571412e-11,1.67639059589277e-09,3.815898757779659e-11,-4.4091332891990065e-11,-2.1730504613904976e-06,0.0013252653919032637,0.0013252752624347069,8.22549084945514e-11,0.0013252667571776232,6.547092407294732e-05
1528.8,1.0312559913807964,2.6440398489170622,2.6440398489170622,6.393188708258561,0.00022409071951866015,24.240759628245065,22.48460651149987,9.63574371760144e-05,12.138172861778445,0.8243286159381853,0.009921749163462557,1.246701311782635e-05,3.2764488563005144e-10,9.649867321670193e-11,1.8021918343372497e-05,0.02831789751694295,0.999999999672357,23.552332669174376,160.13015651086826,2.297351480213603e-08,7.679422637240881e-05,1.0568512964664286e-06,-6.995730779082665e-25,0.00023987354882375943,5.142750714678809e-06,7.681721528652062e-05,0.047,1.0,-4.474173552538797e-24,0.0020449300071394383,7.6568302884238e-06,1.8662737827032357e-08,6.671071969023383e-05,0.0008314844822129306,0.0017065240700103047,0.0017056417584190595,0.0003901571158055877,0.0016990783122519048,1.6973346008587808e-09,2.971389254854557e-11,1.6676310006094351e-09,3.749764154200831e-11,-4.411069719138568e-11,-2.1454459712152593e-06,0.0013089121851584324,0.0013089218725331182,8.16128043086501e-11,0.001308913533198544,6.453860280643912e-05
1536.6,1.027369327653917,2.6454176221254397,2.6454176221254397,6.394250294149633,0.00022101968607512543,24.244646291971943,22.553887487145442,9.503691929317479e-05,12.000200832442344,0.8196307944249586,0.009883953523741884,1.235846008883278e-05,3.2589430006989705e-10,9.575302835985785e-11,1.779938244939713e-05,0.027965701171224246,0.9999999996741076,23.552273334538334,160.1433322224882,2.320485609711501e-08,7.680719982709924e-05,1.0565071572118302e-06,3.6851325726822696e-24,0.00023987418293695497,5.07780322564641e-06,7.68304200002285e-05,0.047,1.0,2.3815889482131038e-23,0.0020221970716824246,7.55756400314614e-06,1.8348489154703253e-08,6.576675520066537e-05,0.0008277863047478288,0.00168580699014335,0.0016855736716868389,0.0003865847168537518,0.0016793554200941244,1.6884945805237806e-09,2.960413878640144e-11,1.6589003990751174e-09,3.6847499159513074e-11,-4.413015047974215e-11,-2.1183841116794763e-06,0.0012927625932855553,0.0012927722665523646,8.098218249327809e-11,0.0012927639288785066,6.362211374420697e-05
1544.3999999999999,1.0235137910017076,2.6467437926971034,2.6467437926971034,6.39526447463555,0.00021799945321813362,24.248501828624153,22.622538702981835,9.373824434625138e-05,11.86385697593545,0.8149648824950547,0.009846409982589979,1.2250813529751922e-05,3.2414869720793194e-10,9.502031445662281e-11,1.757960468822897e-05,0.027617932637060038,0.9999999996758531,23.552214765363804,160.15635517735691,2.3435335941093834e-08,7.682010526659862e-05,1.0561628658824898e-06,-3.1896716259521985e-23,0.00023987481217399033,5.013703024361703e-06,7.684355583752852e-05,0.047,1.0,-2.0829882230157672e-22,0.001999808881520796,7.460535552948e-06,1.804985121032611e-08,6.483870688531514e-05,0.0008046853134751214,0.0016675446564966587,0.0016659453253931727,0.00038308717691630387,0.0016599077756912954,1.679675804764955e-09,2.9493004973867474e-11,1.650191788086698e-09,3.620840005079565e-11,-4.4149693882839607e-11,-2.091852984832755e-06,0.0012768128550296905,0.0012768222248420644,8.03624969049779e-11,0.0012768141667824928,6.272107358292512e-05
1552.2,1.0196880119793728,2.648018699389632,2.648018699389632,6.396231525565101,0.00021502928347347773,24.25232760764649,22.690574038943893,9.246109690267369e-05,11.729122005007675,0.8103243173283224,0.009809095867033088,1.2144066068041643e-05,3.2241011483355634e-10,9.43005338127803e-11,1.736253299325447e-05,0.027274506696718825,0.9999999996775918,23.552156944550596,160.16922749317274,2.3664944474234873e-08,7.683294291083638e-05,1.0558184218180902e-06,-5.827343582334901e-23,0.00023987543662046333,4.950435502886481e-06,7.685662300858606e-05,0.047,1.0,-3.8453135427626977e-22,0.0019777531639831253,7.365663040656576e-06,1.7746866046553308e-08,6.392632521965903e-05,0.0008023650334665961,0.0016474047571980674,0.0016464092723945355,0.0003796620150710261,0.0016407296658112517,1.67088642019671e-09,2.938071016804432e-11,1.6415156373599234e-09,3.558015978757075e-11,-4.416931200790956e-11,-2.0658012911344274e-06,0.0012610591806187382,0.0012610685523892133,7.975374949383822e-11,0.00126106048008317,6.183514494013943e-05
1560.0,1.015891950065805,2.649244195073515,2.649244195073515,6.3971532097357615,0.00021210775219197812,24.256123669560058,22.75800561316961,9.120486256402318e-05,11.59597221894912,0.8057108260760594,0.009772021537514547,1.2038189731353818e-05,3.206772190507595e-10,9.359339102606437e-11,1.7148118490458245e-05,0.02693534404462306,0.9999999996793247,23.55209985555358,160.18195124097525,2.3893672024911782e-08,7.684571297598541e-05,1.0554738245088148e-06,-3.5120877737003136e-24,0.00023987605636045778,4.887982908663389e-06,7.686962171983964e-05,0.047,1.0,-2.341747357151148e-23,0.001956025503802427,7.272879237287481e-06,1.746089309025086e-08,6.302917087823312e-05,0.0008080804628962412,0.0016256695831179035,0.0016272216779624044,0.00037630692697798246,0.0016218131552881967,1.6621212030826356e-09,2.926719738212012e-11,1.6328651907421792e-09,3.4962476983225594e-11,-4.4188982424451296e-11,-2.040212326319648e-06,0.0012454980470787253,0.0012455073111405732,7.915569042629134e-11,0.0012454993332237342,6.0963980310699315e-05
1567.8,1.0121246311968657,2.6504208398405638,2.6504208398405638,6.39803002317826,0.00020923376379317678,24.259890988428996,22.824846105646948,8.996907153818406e-05,11.464383221936055,0.8011297694194894,0.009735174429224816,1.193317847016e-05,3.1894797496489285e-10,9.28987003425921e-11,1.693631430707413e-05,0.02660036841159883,0.999999999681054,23.552043482419002,160.19452844664679,2.412150874675734e-08,7.685841563006909e-05,1.0551290735394272e-06,-1.908617715369589e-22,0.00023987667147673482,4.826330736872999e-06,7.688255212937068e-05,0.047,1.0,-1.2858803726266727e-21,0.0019346162553574358,7.1821119851191114e-06,1.7176411998958583e-08,6.214689422292817e-05,0.0007853216065854239,0.001609562601088381,0.0016082373083048918,0.00037301965895625625,0.0016031531347973126,1.6533733592074172e-09,2.915231705051425e-11,1.6242301613593708e-09,3.435518331565494e-11,-4.420870251574227e-11,-2.0150686184345324e-06,0.001230126066600429,0.0012301353023386613,7.856816260281184e-11,0.001230127335475223,6.010723487680605e-05
1575.6,1.0083858060416477,2.651550771621097,2.651550771621097,6.398864028567501,0.00020640611213878143,24.26362981358421,22.89110710698604,8.875320453780973e-05,11.334335784029411,0.7965754534653086,0.009698560835676646,1.1829035259210055e-05,3.1722502069823277e-10,9.221594413039108e-11,1.6727078525226958e-05,0.02626951120880859,0.999999999682777,23.55198780960873,160.20696109481625,2.434844560221094e-08,7.687105105505431e-05,1.0547841685830293e-06,-4.969284379557949e-22,0.0002398772820497304,4.765463914867276e-06,7.689541441023252e-05,0.047,1.0,-3.3827958140380837e-21,0.0019135200532905503,7.093298093463567e-06,1.690111441410726e-08,6.127911992269353e-05,0.0007690334573513796,0.0015915949447675717,0.0015896316078038294,0.00036979809163705755,0.001584746191143442,1.6446512956599028e-09,2.9036380331934544e-11,1.615624023979959e-09,3.3758164283204374e-11,-4.4228464504576494e-11,-1.9903440287361867e-06,0.0012149401999241,0.0012149492416618523,7.799072824124286e-11,0.0012149414553357743,5.9264600886095656e-05
1583.3999999999999,1.0046743312291557,2.65263478149682,2.65263478149682,6.399655965832326,0.0002036239106723418,24.267341288396707,22.95680076190931,8.755688081724168e-05,11.205810408159094,0.7920449016166055,0.009662166724781708,1.1725740998766582e-05,3.1550869104841093e-10,9.154511595638964e-11,1.6520371285898383e-05,0.02594270754483522,0.9999999996844934,23.55193282212593,160.21925113023926,2.4574474111338435e-08,7.688361946278455e-05,1.0544391094291155e-06,-3.031712974221395e-22,0.0002398778881584491,4.70537000091658e-06,7.690820876580438e-05,0.047,1.0,-2.085276776600772e-21,0.0018927266269509635,7.006369675091409e-06,1.6629378447929006e-08,6.04255586307523e-05,0.0007772301738473847,0.0015699244635548086,0.0015712561709996288,0.00036664014920631446,0.0015665857867657193,1.6359568910576877e-09,2.891945958140302e-11,1.6070485664833417e-09,3.31711809828809e-11,-4.424824470824336e-11,-1.966013488274621e-06,0.0011999375738872783,0.001199946427012168,7.742338190087257e-11,0.0011999388103728825,5.8435774729243505e-05
1591.2,1.0009895085553386,2.653673577192528,2.653673577192528,6.400406484555408,0.00020088620904854865,24.271026111070523,23.02193841086343,8.637969151039125e-05,11.07878407719409,0.7875430767199184,0.009625985171773863,1.1623285509852238e-05,3.1379690641328136e-10,9.088610799822376e-11,1.6316153029760272e-05,0.025619892657411485,0.9999999996862052,23.551878505505634,160.2314004593118,2.4799585858319536e-08,7.689612105038248e-05,1.054093895958392e-06,6.785580361672311e-22,0.0002398784898808698,4.646036420229959e-06,7.692093538469543e-05,0.047,1.0,4.71573962632621e-21,0.0018722283985938976,6.92126521291118e-06,1.6363787885550492e-08,5.958590774590858e-05,0.000775793564488099,0.0015507148610214134,0.001553059760465198,0.0003635438627439955,0.0015486667488097208,1.627283269117432e-09,2.880140156805582e-11,1.5984932573347273e-09,3.2594049407973e-11,-4.426803087507105e-11,-1.942059839812707e-06,0.0011851153177936447,0.0011851241041373175,7.686603239199213e-11,0.0011851165395646522,5.7620443499960024e-05
1599.0,0.9973311848125944,2.654668215195793,2.654668215195793,6.40111657461602,0.00019819189971352033,24.274684434813267,23.08653050915013,8.522116014914762e-05,10.953235056025216,0.7830728095906936,0.009590019242819332,1.1521668933199042e-05,3.12088994133261e-10,9.02385534336791e-11,1.6114385005820744e-05,0.025301003333385582,0.9999999996879132,23.55182484576066,160.24341095153827,2.5023772483712984e-08,7.69085559827915e-05,1.0537485281009352e-06,1.3472591763079054e-21,0.00023987908729367028,4.587449864369127e-06,7.693359442345797e-05,0.047,1.0,9.460079169144684e-21,0.0018520209411805166,6.837930045916467e-06,1.610695438898124e-08,5.8759824585167424e-05,0.0007440394174511984,0.0015367147157139907,0.001535132266562422,0.00036050737052313874,0.001530985511902704,1.6186277039705897e-09,2.868218694526258e-11,1.5899547035091338e-09,3.2026645960630695e-11,-4.428782690889562e-11,-1.918475307573551e-06,0.0011704706287018441,0.0011704793340777911,7.631836947831538e-11,0.0011704718402280071,5.6818309624586295e-05
1606.8,0.9936989771434853,2.65561965809796,2.65561965809796,6.401787141445956,0.00019554006627060984,24.278316642482373,23.150587439382168,8.408089320366604e-05,10.829147415179339,0.7786261565058035,0.009554266458992771,1.142088402351196e-05,3.103877444766135e-10,8.960221646359598e-11,1.5915030696076668e-05,0.02498598022955089,0.9999999996896144,23.551771829327297,160.25528444093453,2.5247026220638755e-08,7.69209244445659e-05,1.0534030058155053e-06,1.5540120944274556e-21,0.00023987968047190048,4.5295981737461994e-06,7.694618605901057e-05,0.047,1.0,1.1024840736914216e-20,0.0018320986362691733,6.756309870841286e-06,1.585269662048762e-08,5.7947020874633435e-05,0.0007330075726541394,0.0015194064835215822,0.0015174560504518724,0.0003575288762387959,0.001513537617407606,1.6099999121281875e-09,2.8562112968358123e-11,1.581447164280926e-09,3.1468807331975625e-11,-4.430762707603883e-11,-1.8952430897364274e-06,0.001156000878164123,0.001156009449952266,7.578019373501678e-11,0.0011560020714351583,5.6029111562705866e-05
1614.6,0.9900922996833985,2.6565288435297503,2.6565288435297503,6.402419071324375,0.00019292992711060811,24.28192331994246,23.214119495848177,8.295855439544908e-05,10.706502788178911,0.7742007811852167,0.009518721494195739,1.1320917644185468e-05,3.0869354385885034e-10,8.89770438221661e-11,1.5718055745344604e-05,0.024674766931586347,0.9999999996913086,23.551719443037012,160.26702272778326,2.5469339875263986e-08,7.693322666227078e-05,1.0530573291489868e-06,3.1887254676110724e-21,0.00023988026948937435,4.472470351027932e-06,7.695871051074264e-05,0.047,1.0,2.285613937897446e-20,0.0018124548616447332,6.676350925638641e-06,1.5603229532006096e-08,5.714724626136935e-05,0.0007571498351189533,0.0014965769971437709,0.0014999865802262976,0.0003546066462285182,0.0014963179319828707,1.6014017094740457e-09,2.8441256468489743e-11,1.5729726639927918e-09,3.092034044835495e-11,-4.432740965223176e-11,-1.8723401280621141e-06,0.001141703569206265,0.0011417120654066033,7.52514601130585e-11,0.00114170474894088,5.5252581256059546e-05
1622.3999999999999,0.9865106159715483,2.657396884267779,2.657396884267779,6.403013424286955,0.00019036038870425155,24.28550500365431,23.277136637559877,8.185367307948793e-05,10.58527630574319,0.7698078496808276,0.00948338345575939,1.1221763365824177e-05,3.070023874386273e-10,8.836278016599284e-11,1.552342744836761e-05,0.024367310083250177,0.9999999996929997,23.55166767409624,160.27862758040126,2.5690706170081516e-08,7.694546282124135e-05,1.052711498272421e-06,4.382167176873377e-21,0.0002398808544187358,4.416054933009443e-06,7.697116795652367e-05,0.047,1.0,3.17348358083736e-20,0.001793083388388764,6.598001927847656e-06,1.5363628126718003e-08,5.636015957278668e-05,0.0007398437297598758,0.00148046722619823,0.001482808611024103,0.00035173901760137023,0.001479322361363172,1.5928190353330467e-09,2.8319292710646885e-11,1.5645108466687235e-09,3.03810920670214e-11,-4.4347167811304826e-11,-1.849768285037411e-06,0.0011275763424419835,0.0011275846689195992,7.4731952658269e-11,0.0011275775079747064,5.448842397520062e-05
1630.2,0.9829532429366723,2.6582241633747516,2.6582241633747516,6.4035705391254645,0.00018783071908575323,24.28906237668919,23.33964869097077,8.076593536739987e-05,10.465450851043528,0.7654444223219601,0.009448242828658027,1.1123427297481205e-05,3.0531571726348077e-10,8.775921001465118e-11,1.533111303523755e-05,0.024063556156251,0.9999999996946863,23.55161651015491,160.29010073561136,2.591111800009294e-08,7.69576330750856e-05,1.052365513353979e-06,2.8475877983393474e-21,0.00023988143533130432,4.3603419387987104e-06,7.698355854292444e-05,0.047,1.0,2.0834339384447837e-20,0.0017739773200935885,6.521212443195556e-06,1.5123719349914687e-08,5.5585525671200915e-05,0.0006988945518148792,0.0014690889745199176,0.0014657948861608722,0.00034892438573963535,0.0014625484413333752,1.584257222120088e-09,2.819638160924341e-11,1.55606911448074e-09,2.98509784301633e-11,-4.436690776425761e-11,-1.8275132930981401e-06,0.001113616827787412,0.0011136250815781505,7.422148913019323e-11,0.0011136179787964622,5.373639033075928e-05
1638.0,0.9794202363785804,2.659011868230143,2.659011868230143,6.404091547003294,0.00018534018380107143,24.29259538324728,23.401664465290054,7.969502478848007e-05,10.347014744016723,0.7610965144754154,0.009413304613831193,1.1025893534413891e-05,3.036380958003e-10,8.716619123568901e-11,1.5141081350011508e-05,0.023763454190982223,0.999999999696364,23.55156593922462,160.30144390013166,2.613056919036387e-08,7.696973765555535e-05,1.0520193746126314e-06,1.5117352728516864e-21,0.00023988201229717006,4.305320454396383e-06,7.699588249573625e-05,0.047,1.0,1.1174475891504916e-20,0.001755133824203319,6.445939629555439e-06,1.489128555572729e-08,5.482311548013862e-05,0.0007280138867386769,0.001445988055172879,0.0014490275687923345,0.0003461612433817304,0.0014459910947952626,1.5757321256042688e-09,2.8072987405609408e-11,1.5476707450639165e-09,2.932979846977224e-11,-4.4386611024342546e-11,-1.8055529588408042e-06,0.001099822770491649,0.0010998309109512474,7.371994932170329e-11,0.0010998239085532157,5.2996265875953644e-05
1645.8,0.975910921052231,2.659760412839483,2.659760412839483,6.404576818585689,0.00018288781582987887,24.29610469857363,23.463193258115044,7.864052581812562e-05,10.229941049417562,0.7567820414811766,0.009378561929445361,1.0929160603471003e-05,3.0196320949048274e-10,8.658355470094704e-11,1.495330177307688e-05,0.02346695420959968,0.9999999996980389,23.55151594966928,160.31265875160645,2.6349053398921393e-08,7.698177674580696e-05,1.051673082312738e-06,-2.17884005523608e-23,0.00023988258538536666,4.250980695836843e-06,7.700813999147678e-05,0.047,1.0,-1.627119462111555e-22,0.0017365462349808152,6.372136715020338e-06,1.4662834990574339e-08,5.4072625842059295e-05,0.0007036022052359291,0.0014321767238232783,0.0014324681152050771,0.00034344810614071703,0.001429647068785311,1.5672220831595374e-09,2.7948554341061753e-11,1.5392836148126363e-09,2.8817431158769034e-11,-4.4406279229750135e-11,-1.783895441294253e-06,0.001086191958325245,0.0010862000061798984,7.322719019431743e-11,0.0010861930830656041,5.226776262585991e-05
1653.6,0.9724250499925423,2.660470707406011,2.660470707406011,6.405027216524641,0.0001804729365785879,24.299590569633313,23.52424369203457,7.760214650659128e-05,10.11421691466744,0.752490844971845,0.00934401413384781,1.083322269041734e-05,3.0029465810647e-10,8.601111772243764e-11,1.4767744968699677e-05,0.023174008258855898,0.9999999996997074,23.55146653017966,160.3237469397281,2.656656469071757e-08,7.699375054633115e-05,1.0513266367670862e-06,-1.3594873494563915e-22,0.00023988315466376967,4.197312847019368e-06,7.702033122487086e-05,0.047,1.0,-1.025665250419294e-21,0.0017182102635527265,6.299761897802974e-06,1.4440202398717292e-08,5.333384214960548e-05,0.0006935184618739484,0.0014161678769481151,0.0014161222217634424,0.00034078356720678777,0.0014135127470983225,1.5587396170177334e-09,2.782345190089374e-11,1.5309261075826212e-09,2.8313733982986983e-11,-4.442590429054554e-11,-1.7625225930468703e-06,0.001072722269617242,0.001072730219492606,7.274305724146243e-11,0.0010727233811028407,5.155067023608133e-05
1661.3999999999999,0.9689622143384253,2.6611434097983495,2.6611434097983495,6.405443354619712,0.00017809477129982732,24.303053405287432,23.584824316007516,7.657955392656698e-05,9.99982415763328,0.7482242545797712,0.00930965847820628,1.0738075282131453e-05,2.9863190732959867e-10,8.544871904375102e-11,1.4584382430755727e-05,0.022884569751634887,0.9999999997013702,23.551417669778477,160.33471008690964,2.6783097498316038e-08,7.700565926457368e-05,1.0509800383276827e-06,9.533776750758605e-24,0.00023988372019913693,4.144307537376282e-06,7.703245639777168e-05,0.047,1.0,7.2665052458089e-23,0.0017001208457957195,6.228773719550572e-06,1.4220846623148192e-08,5.260652079861809e-05,0.0006872598479128876,0.0013997555664397247,0.001399991717177674,0.00033816626491659727,0.0013975847242818475,1.5502831911697995e-09,2.769766207781735e-11,1.5225955428685047e-09,2.7818573165172056e-11,-4.444548200842218e-11,-1.741429091433507e-06,0.0010594116430929907,0.0010594194947180452,7.226741408211152e-11,0.0010594127414176367,5.084475604792346e-05
1669.2,0.965522089037508,2.661779189901629,2.661779189901629,6.405825859265611,0.00017575259042870963,24.306493530588355,23.64494336727278,7.557243425577321e-05,9.886745284306441,0.743982768160657,0.009275492673128796,1.0643713789613558e-05,2.969747903699105e-10,8.489619729585918e-11,1.4403186279310307e-05,0.022598593133694677,0.9999999997030273,23.55136935780513,160.3455497892567,2.699864647274651e-08,7.701750310477159e-05,1.0506332873814324e-06,1.3385613721200107e-22,0.0002398842820571516,4.091955600588829e-06,7.704451570905954e-05,0.047,1.0,1.0306776025942361e-21,0.0016822734405203886,6.159132862970569e-06,1.4006066636465211e-08,5.189043249735309e-05,0.0006799274060314893,0.0013837445546729834,0.0013840651410811833,0.00033559489209785266,0.0013818596807122349,1.541852292169277e-09,2.7571200378511712e-11,1.5142911091289643e-09,2.7331816274818146e-11,-4.4465008103295145e-11,-1.7206078210673681e-06,0.0010462580626380833,0.0010462658184323742,7.18001242399923e-11,0.001046259147988507,5.014979593196965e-05
1677.0,0.9621043523539027,2.662378688579482,2.662378688579482,6.4061753286337275,0.00017344568216410116,24.309911267271957,23.7046088614139,7.45804814274593e-05,9.774963398025113,0.7397662576902811,0.00924151474564725,1.0550133685676938e-05,2.953233355395464e-10,8.43533938631449e-11,1.4224129307614239e-05,0.022316033960170685,0.9999999997046788,23.551321583899675,160.35626761734517,2.7213206535201195e-08,7.70292822729705e-05,1.0502863843452628e-06,-8.887588296725041e-23,0.00023988484030244592,4.04024808680016e-06,7.705650935970252e-05,0.047,1.0,-6.913313189009196e-22,0.0016646635997660767,6.090801463640932e-06,1.3795770911027561e-08,5.118535359511232e-05,0.0006709389127275823,0.0013682108091851502,0.0013683429673510476,0.00033306819009175305,0.0013663343855282882,1.5334471860935968e-09,2.7444099373523356e-11,1.5060129888610463e-09,2.685333292905965e-11,-4.448447886357585e-11,-1.7000524510913648e-06,0.001033259560896837,0.0010332672215232885,7.134105356750245e-11,0.0010332606334391569,4.946557342652983e-05
1684.8,0.9587086828175406,2.662942508015003,2.662942508015003,6.40649232348073,0.00017117336115898132,24.31330693680832,23.763828603956043,7.360340078766592e-05,9.66446212585412,0.7355741108554065,0.009207722510659851,1.045733063529277e-05,2.9367773711009106e-10,8.382015402244412e-11,1.4047184946120531e-05,0.02203684883452945,0.9999999997063245,23.551274337991696,160.366865116948,2.742677289877285e-08,7.704099697942346e-05,1.0499393296624206e-06,-2.0224853909111406e-22,0.000239885394998619,3.989176279142393e-06,7.706843755517593e-05,0.047,1.0,-1.5892758166508598e-21,0.0016472869513943186,6.023743020703921e-06,1.358942237747513e-08,5.049106855852524e-05,0.0006631475482016171,0.0013527040148143639,0.001352820530230614,0.0003305849463273504,0.0013510057085260238,1.5250687564423045e-09,2.7316405889119123e-11,1.4977622105793465e-09,2.638299541917574e-11,-4.450389124791891e-11,-1.6797568123976824e-06,0.001020414216543097,0.0010204217834436542,7.089007120904385e-11,0.001020415276434004,4.8791879153216915e-05
1692.6,0.955334778693392,2.6634712323049277,2.6634712323049277,6.406777387267651,0.00016893495813432682,24.31668084093247,23.82261017824756,7.264090455937201e-05,9.555225170694394,0.7314060913559934,0.009174113956425395,1.036530035113999e-05,2.920380677016847e-10,8.329632606122151e-11,1.3872327206944706e-05,0.021760995319503044,0.9999999997079639,23.551227610289285,160.37734380974888,2.763934104042523e-08,7.705264743695398e-05,1.0495921237999328e-06,2.6140746301577434e-22,0.00023988594620825602,3.93873166204774e-06,7.708030050378363e-05,0.047,1.0,2.0750916502309467e-21,0.0016301392964205858,5.95792247557933e-06,1.338686745973364e-08,4.980736708961521e-05,0.0006568162442136461,0.0013371865987934271,0.0013374937043308876,0.00032814399297753064,0.001335870602410291,1.516717427048286e-09,2.7188154698573827e-11,1.489539181451867e-09,2.5920677928473692e-11,-4.452324249745522e-11,-1.6597153234414964e-06,0.00100772015025702,0.001007727625408207,7.044704885522806e-11,0.0010077211976535826,4.812850842927607e-05
1700.3999999999999,0.951982367356384,2.66396544151891,2.66396544151891,6.407031059955881,0.00016672981673850786,24.320033252269475,23.88096094291707,7.169271048615264e-05,9.44723625931755,0.7272624157018083,0.009140687438187531,1.0274038570740648e-05,2.9040425249766484e-10,8.27817596713865e-11,1.3699530640660556e-05,0.021488431867940496,0.9999999997095977,23.55118139126881,160.387705193967,2.785090668872875e-08,7.706423386045645e-05,1.0492447672455033e-06,2.9038403244997966e-22,0.00023988649399294673,3.888905898410356e-06,7.709209841614509e-05,0.047,1.0,2.3285808181675796e-21,0.0016132166515713273,5.8933062150687284e-06,1.3188405946792385e-08,4.9134043278923266e-05,0.0006489946626583108,0.0013221063045921314,0.001322361743910836,0.00032574420532919125,0.0013209260993787399,1.5083930700987397e-09,2.7059366347797728e-11,1.4813435551165235e-09,2.5466256392238307e-11,-4.454252996440512e-11,-1.6399229682239268e-06,0.0009951755216130026,0.000995182905485168,7.001185938446214e-11,0.0009951765566649146,4.747526086328089e-05
