Score	r_EndoWG	r_ExoWG	r_MxferWG	r_LMxferWG	r_LMxferPTC	r_LMxferHH	kappa_WGen	kappa_CNen	kappa_WGwg	kappa_CIwg	kappa_CNwg	kappa_CIptc	kappa_CNptc	kappa_Bci	kappa_ENci	kappa_PTCCI	kappa_ENhh	kappa_CNhh	kappa_PTCHH	PTC_0	HH_0	C_CI
0.111696	-0.370442602810139	-2.28994274608158	-1.54963232391307	-2.9737650834365	-1.6094057535973	-1.03156095009614	-1.20942352701814	-2.41375936915026	-0.574006296512925	-2.602106897665	-2.79689364832823	-1.93725260176035	-2.25988453390024	-2.69413294339771	-1.05546057716537	-1.91623229778846	-1.47688593087747	-1.25200822537187	-0.144627451033775	2.2869367574296	0.587397756082608	-1.21636936913301
0.11149	-2.86968231678368	-1.07126473177658	-1.45878406801749	-1.10774507202059	-2.01428932894852	-2.20689371378491	-0.316738570524149	-2.46104441581772	-1.35722891079025	-0.101170095878381	-2.53001901717316	-0.666732123148884	-0.673021367481291	-2.25782495677632	-0.960371760994982	-2.71989761126654	-0.554154589010175	-0.361924268399019	-0.0509858939097571	0.237332571440328	2.62560565510967	-0.854778724477239
0.110766	-2.44842558716112	-2.32063661635542	-2.3546219484034	-1.06581829521252	-0.264449801494486	-1.78325630295996	-1.00044059802562	-2.61936733526156	-1.11630280089107	-1.06415782177806	-1.619817712219	-2.32288692739422	-0.752451421134379	-0.82669424417579	-2.03273009869419	-2.24680621886393	-0.0621096571115996	-0.469204996318506	-0.841685765528213	2.68323351056094	2.5458919683277	-0.922018338086371
0.110271	-1.15929246033842	-0.510021844248261	-2.66521663185899	-1.34263049701595	-1.20228869432002	-1.09436383988889	-2.62076339456541	-2.86617378592361	-1.09070451861897	-1.02356656376194	-2.88965612280877	-2.90440528323698	-0.894564758783004	-0.437913028027022	-0.679432091917077	-1.94138040838407	-1.61526318511432	-1.95090995795202	-2.11195761420801	1.57967043673427	0.229482179636299	-1.40718060703404
0.109152	-2.36433332505913	-0.656272449852529	-2.9133092348964	-2.67258588817305	-2.9282615544261	-2.26568832611897	-1.87370296225733	-2.78739961241159	-1.7200024428556	-1.77245521199302	-2.35868555676894	-2.84896435098635	-0.830948952442823	-2.97717587120025	-2.70088729747405	-2.4985792045726	-0.146564634157482	-2.33328831489593	-1.61887408463573	1.11451090484887	0.609426848075208	-0.641636784250133
0.108737	-2.54103900507242	-2.49501155497751	-0.419443361890208	-1.52249384145521	-1.72925596636065	-2.27063026519454	-2.49015525070934	-2.0420806310483	-0.560597824611009	-0.569653998252497	-1.94053882561532	-0.387008578941806	-0.502150180537996	-2.74215109992603	-1.9665963512045	-2.41806512540348	-0.115643115384852	-0.445074947204249	-1.73215270643685	1.35930983872498	0.027687940197531	-0.746339786292837
0.10846	-2.27379458361038	-1.15578944732905	-2.0284783062484	-0.508286810010435	-2.04772252774223	-1.82683413516347	-0.10068081166793	-2.69863355646926	-0.892318669576065	-2.12460127617367	-1.67700999980087	-2.67509228164392	-1.24325514160424	-0.659593565311127	-1.17032385869527	-1.01098424868828	-0.569591124196262	-2.08527032885334	-0.256284895457738	1.28745684379641	1.70422174902546	-0.519561852822183
0.107723	-2.92012805144039	-2.50031704045005	-2.05461316052475	-2.19821704827108	-0.153743320221921	-1.19093276490204	-2.80397865153971	-2.59061812131067	-1.59337467213279	-0.0285872958270176	-2.43755961946058	-2.89541729979375	-2.03458755495995	-1.333981183263	-0.659149543948416	-2.38633362203347	-0.705899881834493	-2.99235888894856	-2.93866817502718	2.12859956670231	1.68233103377721	-2.70174530894537
0.106081	-1.56441042691339	-2.19263412265652	-2.4483134003945	-1.68549866687208	-0.202158627710373	-2.60751585041638	-0.190179786817342	-2.9140461752013	-0.793452053449709	-2.95784599312426	-2.84928960086436	-0.441016783078274	-1.11731668614399	-2.24052479819153	-1.19811903420885	-2.8747107121136	-0.400137661072349	-0.980738276424421	-0.605306722521045	1.97805902535874	1.50885279466549	-0.142147265096788
0.105675	-2.51279089828181	-0.733881243970045	-0.533074576377442	-0.660636022682008	-1.38613493183951	-1.32755576867208	-0.118307280347583	-2.56750532692217	-1.52015558836751	-2.29131146657001	-2.92349062892625	-1.93686938414689	-2.73227695031751	-0.0710667336845519	-1.20998098446167	-2.76918591388471	-2.12796849553355	-2.14527808504328	-1.8947487659887	0.395630380176225	2.13039167056587	-0.620330154145003
0.105242	-0.62333911178461	-0.716515591948575	-2.4907342877131	-1.99844800217627	-2.09490657204136	-0.753166717997962	-0.59190086393318	-2.77059719897818	-0.525287058906836	-0.540984667698171	-1.69098551930461	-1.68830334247242	-1.94003163137452	-1.88986839207266	-1.47221934649998	-1.55785744959731	-0.0379883823135272	-1.40338971081753	-0.317638281878126	1.15469475209486	0.294303059515883	-2.27691885289431
0.105172	-0.907300404023801	-0.917767720156435	-2.36027152871073	-1.00664887310419	-0.18705457356412	-0.102833835213612	-0.0967770306848526	-0.841712912798056	-0.774760521210901	-2.55703446916533	-2.23399635582172	-0.594494843114814	-1.56846255278255	-2.08571238957589	-1.40312922018141	-2.87371595060062	-0.450117997236339	-1.42841343988076	-1.64879719634783	0.471394403692833	2.43915104178976	-0.306625728826763
0.104764	-2.8677082840332	-0.752974873341928	-1.25899739522775	-2.79530224730795	-2.25585650250388	-1.93189209554184	-2.33080961333441	-1.68617916307176	-1.23962954455292	-0.0947434110846186	-1.42058113528479	-1.37469681134169	-0.681644449774297	-0.749002136282007	-0.713231507243803	-0.465349568394715	-2.93211490778894	-2.73976399311241	-1.99868607730898	2.08060484380037	1.57478917371074	-1.73977114915863
0.10408	-1.91949977982771	-1.96715166360993	-2.39570589117259	-2.44956372471971	-1.78605214591529	-1.86115122387354	-2.2174069940493	-1.91256999191951	-0.717502506963952	-0.32326799129751	-1.17359344527376	-2.05737147339706	-1.45483767249431	-2.67782000035401	-1.91837909364718	-1.45366095978819	-0.48169404485013	-1.05109628495327	-2.21539625699582	0.625264078977285	0.556360402838155	-0.58122489006162
0.10384	-2.39565944655028	-2.0616929710867	-0.633991922059685	-2.37839171663875	-0.197077203921774	-1.37018687805765	-0.486147408952232	-1.37381880042863	-1.01403626737315	-0.0404482537121585	-0.565284227080701	-1.86803185961957	-0.628828658606195	-1.6748888539529	-1.07590067321762	-0.441866470377117	-2.74105637719751	-2.45863296324021	-2.57396070060783	0.10949755203621	1.58980444009524	-0.892688254509326
0.10361	-2.03610974788279	-1.2736787567393	-2.56300138552854	-1.00708435294832	-0.778392785268504	-2.83554601891884	-0.562292234729933	-1.43824766272135	-1.94244799894547	-1.38635370748397	-1.89660340716416	-2.3734984704897	-0.121883390292369	-0.189669339852825	-0.813860499221728	-1.8817584280797	-1.4102324162476	-1.89036409086854	-1.05272757542626	0.547585198466272	1.5264530062903	-0.548184407874397
0.103514	-2.16279994919662	-2.43496015371197	-2.1541029731314	-2.20712875001648	-0.558103863163625	-0.642417684107841	-0.725128922909883	-2.05420212589409	-0.656404335490654	-2.08162152798501	-1.93960816179923	-2.24833990047422	-2.02467252661233	-1.55219256375958	-1.39402732193355	-1.04426944757772	-1.27197754461025	-2.20074631812985	-2.85777013826689	0.573452981698775	0.0872666299879224	-1.08969369623724
0.103473	-1.24271635564776	-2.1660093526183	-2.20490520163153	-2.15731900788978	-1.35974322193474	-2.98483312087119	-1.71926232649532	-2.67374608915771	-0.618639400139174	-1.00583423876158	-1.24332054052827	-0.648317691045675	-0.805629984416258	-0.677629762465672	-1.0343604610723	-2.30209445198245	-1.82253853416981	-0.866215273894367	-1.57859681620995	2.9366755674453	1.5568679217383	-0.527255249008204
0.102683	-0.354183900026163	-1.59954145145641	-1.54937066548934	-2.14660784859865	-1.52138012265105	-0.626615315024683	-2.03468585808019	-1.3738270171244	-0.427955971010071	-2.42138485450897	-2.11841450707543	-2.270618117335	-2.11062377335126	-2.0915090833351	-0.852184600152841	-2.18355718108609	-2.51312058083241	-2.10294446434877	-1.66413106815707	2.92799773727589	0.0943802771722983	-1.90544153209574
0.102675	-2.06976944701098	-2.78755136449185	-1.34540669693291	-2.20642681685505	-2.1504694161313	-1.31105098165959	-2.71747758013463	-2.89763833966319	-0.504605540721723	-1.49196073830449	-1.02114094307155	-0.515546404909852	-0.636265833222851	-0.395575210840043	-0.514678990222105	-2.10397284643913	-2.5368105107388	-2.76459781984197	-1.1655042709561	2.00517192952407	0.601819977316733	-0.00553722688996419
0.102593	-2.94089876278587	-2.62366945634489	-0.612606613885025	-0.345220102175561	-0.635336459105234	-1.92919770902593	-2.89336041625731	-2.8733394462618	-0.0831372175041708	-1.31502096083629	-2.87882439568952	-1.30313097458335	-0.613205065983624	-0.859743430322583	-1.0108737988677	-1.79839533797628	-0.554277510396839	-2.56873275645079	-0.0979225557203342	2.26912517500485	0.032916782799791	-1.63286407781472
0.101805	-1.81238058708678	-1.76311272337094	-0.781257112237452	-2.28064136327078	-0.570916628604037	-1.00295760467193	-1.46418959177444	-2.83859306276371	-0.558132123336198	-1.96926673176655	-2.67150215406796	-2.76446902813187	-0.491227951729074	-2.99922330780971	-0.82959452171574	-2.17733185430669	-2.54665566423032	-2.00673134690836	-2.63534958791558	2.35563156079688	2.99911443989087	-0.880862930936424
0.10104	-2.50473047880213	-1.11984978463443	-2.1275313807504	-1.90321855718791	-1.78687288523824	-1.85384094439518	-0.6551265353056	-2.49887498208182	-1.12668056095586	-2.99659979075772	-2.54626285952478	-0.500773568723931	-1.68181975533694	-0.329237569600757	-0.230366456685935	-1.51265513617785	-2.83635270191033	-2.96401424063795	-0.739315782609481	1.33304402982349	0.654972179662362	-0.960086432006737
0.100787	-0.385965905374108	-1.4932799030269	-1.96535951322324	-2.41799803384163	-0.782958471799515	-0.314389017150328	-0.30656238404215	-2.99456207694918	-0.389469718895385	-0.683122151621791	-2.19609857443099	-2.80268635403147	-0.200547099999791	-1.73715039659236	-0.835638220448028	-2.63827594047258	-0.247805530799486	-0.842673207212547	-2.79927258768503	0.971563427198891	1.69871977864252	-2.43472138553424
0.100673	-2.41511833966934	-2.01314454899061	-0.995854959770234	-2.01443117970178	-2.13880383730247	-0.121750585643636	-2.06967867992847	-1.76338465313629	-0.483132917456341	-0.689772024845189	-0.307147795223713	-1.60699721420777	-0.454041312178502	-2.31548856328382	-1.14331701799705	-2.77342586971071	-1.31279665874217	-0.62392879770028	-0.899067992571076	1.26173617025527	1.98541210215604	-0.30509572342715
0.100643	-0.0398323354313988	-2.91259840108618	-2.89620653808998	-1.04550277917266	-2.14633585187198	-0.211837994785516	-1.62463638139694	-0.628429755650444	-0.440418918706471	-2.19635377526074	-0.325025939014874	-1.59949482137093	-0.318660152781716	-1.3102384317455	-0.394981704415236	-2.99539492250842	-1.50649315461322	-0.782437100330572	-0.63326707649508	2.92607478936425	1.00103239280624	-0.0553268722648616
0.0996794	-2.70051231363566	-1.26572115627215	-1.86972092388342	-0.290104494966943	-0.819183360271388	-0.700547182198022	-0.437830897357328	-2.36934435809843	-1.24588034076825	-1.08028453823619	-2.22636126950593	-0.929718257744054	-0.63340709410438	-1.50865651889685	-1.40517668407102	-2.59803799690709	-0.0535364356168572	-2.41314949813186	-1.74717608470993	0.362320338042164	0.376363406854439	-1.3918966999789
0.0993337	-1.58870697939313	-0.540868468908761	-2.54231789441178	-1.20355403157149	-0.949152555917744	-2.87771857279008	-0.0785871902399013	-2.52428233448561	-1.21324290083949	-0.236912836675489	-1.78072467157645	-1.45551027436507	-0.704015298590523	-0.935747975091798	-0.675250569085445	-2.65578659028196	-1.57823488766946	-2.59031873909426	-1.26597106706424	2.87029151265007	1.88073987025004	-1.67361087980628
0.0992652	-1.20701121600076	-1.34675660415951	-2.97179081025624	-1.64037887306855	-0.266780258126663	-1.65513046123789	-1.06543136032036	-1.80224542350788	-0.656812056261554	-1.96319151629936	-2.50830220826537	-2.36572531348684	-2.36290271373027	-2.69246759412093	-0.910335052715913	-2.33767478996955	-1.42262425731574	-2.51389837749778	-2.65135640254023	0.0395806659430903	1.8669238376727	-0.40543951069655
0.0991534	-2.99156591376424	-0.0513127523786185	-0.245698307574266	-0.348220123090771	-0.995128581680089	-0.182527845194898	-2.82048267801868	-2.68174461571648	-2.0407930346458	-1.06969346653044	-2.99856053051941	-2.42517267668805	-2.45846318919641	-2.27246036954558	-1.63710303219746	-2.22830891807244	-0.903646240006705	-2.42811771790547	-2.53241409061296	2.87367568276051	2.91478251910524	-2.32023243262203
0.0989865	-2.75623047126147	-1.69034215782714	-2.72472781436606	-1.71640481724546	-0.36772901859963	-2.17801902150423	-2.64933339948513	-2.32407508576904	-2.20663574010545	-0.438201203347628	-2.06170648707492	-2.19209374796837	-0.41164088267846	-2.47151138063849	-1.43722194872453	-2.45105072143428	-0.0068433952408633	-1.33362992938842	-1.78909585860638	1.22933621422075	0.26034571816691	-1.7203056853131
0.0989245	-1.74929462824112	-0.337656834212347	-2.76027019436637	-2.93848343704568	-1.92202922561595	-2.54765685819893	-1.06545559677146	-2.6887845740359	-1.95045637855268	-0.792586470817175	-1.48359288420334	-2.51855593818494	-1.91778209553236	-1.67433043155631	-1.62576871713026	-0.852707136925072	-1.77168435238258	-2.72701494189958	-2.81847939578745	1.02968402706571	0.309464081899738	-2.49437256030564
0.0978676	-2.92492043030594	-2.57283210057091	-2.686892404805	-1.47329766978992	-2.66863952315504	-0.370659730432578	-2.93237128327175	-2.20606650325032	-1.28584718003101	-1.38302483610059	-2.65691848118312	-1.23577154612513	-2.00290382475375	-1.16429991851355	-0.829638525709445	-1.19888111038815	-0.0809276633720678	-1.27819268115277	-2.35433510446203	2.99755194399197	2.93900428350381	-0.388375454778625
0.0971945	-0.216395815658782	-1.97062839896629	-2.71919634659648	-1.04762413712597	-2.14404192603611	-2.46604120210542	-0.614143587638586	-2.91973437266016	-1.11976280167259	-0.113693748151032	-2.9120589444449	-2.56335560110538	-1.629651629359	-2.49558351267554	-2.47279816096228	-1.2708643803192	-0.334474354569869	-1.00236377154323	-0.7445417530936	0.271404770001119	1.38371126639796	-0.599804055038513
0.0965322	-0.061647420298209	-0.556406917712156	-2.29441422251104	-2.37096266717474	-2.28720219217858	-1.68757720532521	-2.75809258743136	-2.25050794715943	-0.407919886655534	-0.876671133073652	-2.6563866171806	-1.89470446083201	-1.41019444309471	-2.32410348033851	-0.710078988204109	-2.23046759644251	-0.237631328537485	-1.4480281863191	-0.362870664250933	0.985436354506908	0.0603842798638364	-0.360750644465761
0.0951619	-2.88792143030885	-0.169714866151327	-2.4726098649266	-1.71387825009601	-0.159031821113108	-2.14459049178651	-2.93864177907528	-2.69681042463508	-1.9975747353221	-0.016603773993363	-2.64723109783451	-2.56127890739559	-1.26731841441888	-0.305493954356995	-1.08197700642061	-2.76781227685166	-0.858600400701417	-2.54669542302434	-2.87905444544013	0.567326384708991	1.73519315581619	-2.70728328908133
0.0945794	-2.92044976044279	-0.203616493024478	-2.97962214154336	-1.12392771865161	-0.0280908031949176	-0.512677760248179	-1.93223378774503	-2.90885028381022	-2.43140641397125	-1.48815940242927	-2.17595751695048	-1.43250546025288	-0.431105131962071	-2.53845645538975	-1.62025949900774	-2.3863864804765	-0.272018165756175	-0.406583221149814	-1.72104301400001	1.80572644239041	2.30631134547539	-1.2860778970005
0.094096	-0.134195084266009	-1.36523161836743	-1.47613002387895	-0.637125630711787	-2.54483068323955	-2.73870381674423	-2.94120968544874	-2.2109222607415	-0.112696157351942	-0.576167814748436	-0.8197135172121	-1.33817501435748	-0.988125191779056	-0.151612569679301	-1.09044236622553	-2.42272999974079	-1.1134150938994	-2.54679636554378	-2.72939102917682	1.05942330030628	1.15131467877796	-1.26607203335591
0.0938855	-1.6933498410803	-0.0802578926239995	-2.73457836113803	-2.65569813186044	-1.85354326577707	-2.8883678882914	-0.56215593128141	-1.63192519929796	-1.69908727967902	-0.747858435732562	-1.80857413845355	-2.5660398540287	-1.08968034838648	-2.3545443246679	-1.5243578624453	-2.55508592346131	-0.746860768657549	-1.07516114491152	-0.751156563370217	1.93418069406225	0.175413230664155	-0.550253238841892
0.0936712	-0.70312648609605	-1.3096160617702	-2.14942605115526	-0.633039410912636	-1.15664137573916	-0.406824736521897	-2.31405593625971	-2.18909974681039	-1.43197907396713	-0.64073953234118	-2.85860353677526	-0.111618855983859	-0.792467958305873	-1.72395660681734	-0.818425071986922	-2.49428987175843	-2.53964047490189	-2.0111646807851	-0.872639237795701	0.765174384793469	2.31843483188231	-2.89601849407581
0.0936347	-1.40236623379868	-2.66423529290043	-1.84990087016825	-2.44876598303611	-0.559646729796487	-1.2220717446907	-0.768036247568935	-2.68190743466158	-0.830616564315595	-0.161721531507798	-1.66499167124914	-2.13942963317368	-1.21121175180801	-0.627246285725957	-0.490096181289764	-1.64549012013302	-1.44958206679476	-2.55666346258716	-1.78123086834185	0.422924541057719	2.34493234942041	-2.48188763911367
0.093612	-2.12263844602601	-2.38551091734229	-0.563539971032215	-2.70418229098641	-2.83005238133318	-1.89542754045467	-1.79165002701414	-1.77879970161564	-0.706149276596616	-0.520551383524718	-1.6156896051931	-2.40810879344596	-0.969193905652892	-2.87018769782568	-1.51746512670243	-2.45163269643485	-0.595734315198285	-2.02970287984225	-1.04724483913037	1.06235631808544	1.79946530502721	-0.551924715365334
0.0934068	-0.922058260362623	-1.89588862030103	-2.33937069826819	-1.91101034273766	-1.05677316715815	-0.546562398267767	-0.977889320245832	-2.45117711805244	-0.646024175430861	-1.28724931139828	-2.54694935347382	-1.29178397199674	-1.42933566142541	-0.577861759121094	-0.889329498242625	-2.30587937545312	-0.930761230729006	-0.972911455151933	-2.11581375475491	1.79765940653317	0.980927366982789	-0.831022524018549
0.0929804	-0.531801891624634	-0.501588811847966	-2.72118925879554	-2.48371853453071	-0.39815286512226	-0.0049029619609494	-1.53899547516333	-2.73190198271413	-1.04182567538267	-0.209821134982432	-0.520634906402426	-1.40436822009096	-0.574506537277742	-1.54630869390282	-0.452414801533728	-2.84351445293587	-0.477991583762786	-0.627058554334251	-0.77269702980106	0.0358178280019841	0.133682584981542	-0.286796841550168
0.09178	-2.1187980021804	-0.0845426496431114	-2.88188414368544	-1.58124144842772	-1.70416251221905	-1.79661078941933	-2.99336284093141	-2.18772920616433	-1.75896930123683	-1.01361482548959	-0.95355166239259	-1.20718472977721	-0.250761631078281	-2.31674397404503	-1.3032296123084	-0.836436134699105	-1.29428079161116	-2.40410934459169	-2.60514048405714	0.42487184040445	2.48755973372924	-1.02050625696865
0.091448	-0.825225198822299	-2.8686604771862	-1.04310003466032	-0.975009727441808	-1.25545668501253	-1.91121207268297	-0.6159657473426	-2.9474868914721	-0.114566403586035	-2.56508954273888	-2.17297144567101	-0.820482678018679	-0.518630476721499	-1.61152224147002	-1.54366433817639	-1.26221756289714	-2.18889439298207	-2.46130815817673	-2.61691565326868	2.12933212850418	0.419364176855219	-2.29696153229544
0.0913603	-0.224246145642949	-2.63983086494773	-1.1968680440545	-2.31851815776047	-2.6945927348608	-0.886113443762159	-2.20685105715592	-1.325285791339	-0.519761590883195	-0.15691367299556	-1.2683097232924	-0.978744527764933	-0.67176722514729	-2.43956369134292	-0.331529283010504	-0.985739948029075	-2.55681370554544	-2.35167024429525	-2.63900730998109	2.99758338881401	1.59156431487131	-0.0902252740551595
0.0912317	-2.77440128508655	-1.21054127403309	-1.0400456405656	-2.18185067568855	-2.8014556243395	-2.79873127101344	-1.77390556223402	-1.23953680337751	-0.813131209956816	-1.13335886982925	-2.13860300803346	-2.83687441999933	-1.31418573579809	-0.782847825536853	-0.614202535942327	-2.83254973830637	-0.290478187335177	-2.94846932348714	-1.21668611851173	1.40644479548547	1.17425465838329	-0.0278017916507535
0.0895678	-1.11890934766157	-2.4192129717747	-2.84543301020741	-0.540363290275689	-1.419672732839	-0.931491321338202	-1.95954007486733	-2.95986067942909	-0.528409080972819	-0.116844116615112	-1.51394092021399	-0.569891066927962	-1.35761166109768	-1.97636487121639	-1.09363586251693	-2.81996018907282	-0.0354066430180958	-2.20491982057939	-2.45078454985955	1.26061987517237	1.8743008722952	-1.8748213819516
0.0894317	-2.61921008467593	-1.92594826880185	-2.93222635679435	-2.58254325409155	-0.991370024737472	-0.428980998156492	-2.32882530528681	-2.88105112945208	-0.664730702295747	-1.30499490789048	-2.91251672974037	-2.15411040455892	-1.21488309267018	-2.8006425597428	-1.68149215834129	-1.89420038204244	-2.55426661722348	-1.35855861154573	-1.8617352055516	2.36303441676862	1.61219451133678	-1.24951783331609
0.0889774	-1.39650162133628	-1.55136478038502	-2.57159628594906	-2.58119011954762	-1.28238857172076	-1.52536276181523	-0.495245137906225	-1.07002247114125	-0.661204968368194	-0.141637878842498	-1.12340981914473	-2.79583387600659	-0.547364221889975	-2.94472107838649	-0.934073137837228	-2.82017829483577	-0.0204862245573452	-2.89099211353702	-1.93946457838502	0.479520606065899	0.518320438325584	-0.18669728919842
0.0886123	-2.65802368736486	-1.933078027906	-2.76035272396057	-0.231586872724267	-1.67205490833528	-2.58195737324902	-0.765865043624269	-2.62017436577973	-1.75528014931401	-1.66391668435894	-2.96596142938831	-0.784232934088004	-0.308529497688493	-1.05143642666712	-1.96371452462359	-2.9119241849201	-0.0617490401549789	-0.877374603090603	-1.58371406159419	2.47242731365773	0.563134460797037	-1.36711672105228
0.0885904	-2.51314181360789	-1.11061761027292	-0.366641646977089	-2.62301084134056	-0.160290725668702	-2.87990339691918	-2.87162011986149	-2.06639327228594	-0.665124223220895	-1.93939658175392	-2.80621332908095	-2.1863743167574	-0.145887155913548	-1.741714796494	-0.896877321432445	-0.684384368286237	-2.05368384180058	-1.39938535450073	-2.1431944051267	0.185190724277791	0.932223059765785	-0.805741037292794
0.0879494	-0.814222772168785	-1.7296775945599	-1.36418964985122	-0.861690984869014	-2.16526974134774	-1.31238454521258	-1.24615276821282	-2.83584946547739	-0.527606345377459	-0.446381512559353	-1.89928835748881	-1.98032717194031	-1.55203926613737	-1.59762511382118	-0.627275741151903	-2.75680811423251	-0.0346642200769236	-2.68930244029861	-2.85546003918365	2.88633164273626	1.69249881566668	-0.838191936042504
0.0879096	-2.84263088538696	-2.66834802180684	-2.93273195130398	-1.31099143185779	-1.0157198322712	-0.739456394617307	-1.27605858395751	-2.02651100055307	-0.883920503923411	-0.0617900953133016	-2.79438969009748	-1.30294161803086	-0.781398856684367	-1.36582109487343	-1.31763737943022	-1.51773399631114	-1.69734444604928	-1.17138585499647	-0.313578250120632	1.74799410225107	0.956709040305489	-0.922014708970498
0.0874238	-0.767975153190174	-1.78228449380679	-2.78859376239211	-0.550543200364837	-2.82911956246994	-0.391675114876037	-1.3085418699198	-2.97342996703944	-1.01851256105002	-2.21614285271804	-2.5773625643441	-2.25119509273063	-1.93767377959515	-1.35121078640555	-2.18572109889234	-2.80134566175353	-0.0343534103679153	-1.82797826801137	-1.40848129161944	2.92007895499652	0.766746619886346	-0.445068896217006
0.0873359	-0.292811489457945	-2.97236095903765	-2.96429416232395	-1.73900850129322	-2.51276685398343	-2.67756567933421	-0.827913976577175	-2.68554498263441	-0.290179885446804	-1.52621970652307	-0.432134103639425	-1.38828093939222	-0.510530904550914	-0.449377902043997	-0.973282924411525	-1.35808289716381	-0.379212471440105	-0.189274306790258	-0.835079363155514	2.37271689467945	1.99051289295499	-0.216171428718437
0.0868134	-2.28943248879423	-1.56556363987334	-2.34372543162941	-2.85290208972208	-2.37451263151479	-0.899581202620635	-1.5175838092528	-1.90738110018935	-1.05869334026385	-0.988763757636531	-1.23431580198221	-0.553695886048076	-0.791287294298058	-0.297760802076534	-0.703547622299058	-2.03812491399706	-0.154428836805784	-2.52630140856208	-2.98402445271016	2.14555376703032	1.74073681118572	-1.13917645415268
0.0867929	-0.511783593282033	-0.210424928060276	-2.41870130435383	-2.34577242429683	-1.63755711118536	-1.84555776681449	-1.45788071979754	-2.30290846731199	-0.636944875514157	-1.16436205423898	-1.64811869716279	-1.01867030582623	-0.618065859719658	-1.1845059311508	-1.07967001541632	-2.73382006413341	-2.44445092949637	-2.40769552771367	-1.87781362197691	1.87367742548611	1.86592143221566	-0.616191812500084
0.0862814	-2.41507654860044	-2.89706916426477	-2.77532452665794	-2.65330676590464	-0.37403145747685	-0.165048674937685	-0.195386988189039	-2.67160816308619	-1.20088423887143	-0.418491797284931	-2.51427573500167	-2.19739934305215	-1.70173001146124	-2.96259740883564	-2.64490495067169	-2.33391840505599	-2.32001732414213	-2.01366232933356	-0.678919635302762	0.838680375475721	0.1839584729451	-1.66741814558211
0.0862	-2.82117263682914	-2.50742537792003	-1.92114459702023	-2.52995868388178	-2.82568428701254	-1.56638055557795	-2.89191892268077	-2.19257728066327	-0.467059716537415	-2.44222580711922	-0.896333086253208	-1.84184263984784	-0.982787133747775	-2.03262802358221	-0.907349521643205	-2.49989119686792	-0.214495770257853	-2.3305250538511	-1.34482793749307	0.112494403210095	1.3272465142066	-0.307398927496222
0.0859768	-2.60329340028039	-2.95190794818763	-2.45748453843129	-1.09596807333783	-1.72498595668857	-2.64808393089025	-1.12290060530083	-2.36276151345751	-0.172288338026135	-0.221332246441365	-2.5593459047537	-2.48488683742195	-2.68148798672476	-0.176591637299688	-0.954348490223091	-0.711797739810431	-0.0232713822565203	-2.11973304834254	-2.70685188277364	1.3648379288647	1.40512941492847	-1.71142215888402
0.085963	-0.589303730033717	-2.59226247821402	-2.94611137343744	-0.236396077931815	-0.388908949594145	-0.227927056788577	-1.40384622087906	-2.46380530509639	-0.910847611428797	-2.64313506281215	-2.53370935165737	-2.3724180742038	-0.042498546209532	-2.60574800043847	-1.33680337498839	-2.15089705460295	-1.83245819007289	-1.4014403760983	-2.49418145161965	2.93909473450458	2.03856850445615	-0.414025189721483
0.0853195	-2.24890651186496	-0.224136984736223	-0.500165886863005	-0.650368962775075	-1.05861479943728	-2.41400490953865	-0.0300113086427088	-2.30701303672739	-1.59938431079298	-1.5323090386375	-2.80286561000907	-2.53039003037429	-1.9211699506197	-0.828402245260706	-1.25007285316565	-2.86972414129665	-2.83003182600311	-1.81662479928897	-1.74650449454622	1.42178977829634	0.482034184582922	-0.342462290285175
0.0850473	-0.9234651394897	-1.46839336806728	-2.69308626410575	-0.209714835966758	-2.43244315359055	-2.85385955608525	-0.808054607291068	-2.66834397455429	-0.25414246572405	-0.265212167661997	-0.430638967231649	-0.814500341792452	-0.219782810400095	-1.79829433576751	-0.420006164319409	-1.24841761182191	-1.32389834842086	-0.55298003420468	-0.58626950872742	1.43222506449272	2.17973270951061	-0.556638427146575
0.0845837	-2.70487291474781	-1.87811201489632	-0.132921017018855	-1.00098131047156	-2.60988836101561	-1.3169700815906	-0.364565516232729	-2.84310875696103	-0.753154417721197	-0.143815678055986	-1.68670448491074	-0.672755530066056	-1.67816760645059	-0.567312851782632	-1.14575045052587	-2.90880451653433	-1.11545497958718	-1.99981763461165	-2.18186915995671	1.32746519579986	0.597481276122762	-2.24778401600926
0.0843228	-2.89558800900953	-0.247899286255316	-2.60185852542483	-0.24892577116333	-0.266845283387136	-0.55795317329287	-1.16334048020467	-2.22300841514359	-2.16124910868161	-0.187414826695254	-2.93585661380241	-1.10457524381618	-1.23196233547814	-1.96287641850697	-0.51316870994714	-2.15191623529852	-1.1583890369852	-1.40474524247475	-1.36970741809805	2.4602000068365	1.54221524407681	-1.6504563422593
0.0838813	-2.44085255797396	-2.42699603943884	-0.362109183663266	-0.76054535402589	-0.387445002614582	-0.312298068862326	-2.08756749187789	-2.35306720785947	-0.748658709756823	-1.07272923836901	-1.34052877577185	-0.164802965922666	-0.027919874092015	-1.38237070224216	-1.15827960187533	-2.7625769159715	-0.830125801169286	-1.29876801079513	-0.517393646841001	0.30708294084329	0.517960849405003	-0.827767895067165
