Time	[CI_0,0]	[CI_0,1]	[CI_0,2]	[CI_0,3]	[CN_0,0]	[CN_0,1]	[CN_0,2]	[CN_0,3]	[EN_0,0]	[EN_0,1]	[EN_0,2]	[EN_0,3]	[EWG1_0,0]	[EWG1_0,1]	[EWG1_0,2]	[EWG1_0,3]	[EWG2_0,0]	[EWG2_0,1]	[EWG2_0,2]	[EWG2_0,3]	[EWG3_0,0]	[EWG3_0,1]	[EWG3_0,2]	[EWG3_0,3]	[EWG4_0,0]	[EWG4_0,1]	[EWG4_0,2]	[EWG4_0,3]	[EWG5_0,0]	[EWG5_0,1]	[EWG5_0,2]	[EWG5_0,3]	[EWG6_0,0]	[EWG6_0,1]	[EWG6_0,2]	[EWG6_0,3]	[EWG_T_0,0]	[EWG_T_0,1]	[EWG_T_0,2]	[EWG_T_0,3]	[HH1_0,0]	[HH1_0,1]	[HH1_0,2]	[HH1_0,3]	[HH2_0,0]	[HH2_0,1]	[HH2_0,2]	[HH2_0,3]	[HH3_0,0]	[HH3_0,1]	[HH3_0,2]	[HH3_0,3]	[HH4_0,0]	[HH4_0,1]	[HH4_0,2]	[HH4_0,3]	[HH5_0,0]	[HH5_0,1]	[HH5_0,2]	[HH5_0,3]	[HH6_0,0]	[HH6_0,1]	[HH6_0,2]	[HH6_0,3]	[IWG_0,0]	[IWG_0,1]	[IWG_0,2]	[IWG_0,3]	[PH1_0,0]	[PH1_0,1]	[PH1_0,2]	[PH1_0,3]	[PH2_0,0]	[PH2_0,1]	[PH2_0,2]	[PH2_0,3]	[PH3_0,0]	[PH3_0,1]	[PH3_0,2]	[PH3_0,3]	[PH4_0,0]	[PH4_0,1]	[PH4_0,2]	[PH4_0,3]	[PH5_0,0]	[PH5_0,1]	[PH5_0,2]	[PH5_0,3]	[PH6_0,0]	[PH6_0,1]	[PH6_0,2]	[PH6_0,3]	[PH_T_0,0]	[PH_T_0,1]	[PH_T_0,2]	[PH_T_0,3]	[PTC1_0,0]	[PTC1_0,1]	[PTC1_0,2]	[PTC1_0,3]	[PTC2_0,0]	[PTC2_0,1]	[PTC2_0,2]	[PTC2_0,3]	[PTC3_0,0]	[PTC3_0,1]	[PTC3_0,2]	[PTC3_0,3]	[PTC4_0,0]	[PTC4_0,1]	[PTC4_0,2]	[PTC4_0,3]	[PTC5_0,0]	[PTC5_0,1]	[PTC5_0,2]	[PTC5_0,3]	[PTC6_0,0]	[PTC6_0,1]	[PTC6_0,2]	[PTC6_0,3]	[PTC_T_0,0]	[PTC_T_0,1]	[PTC_T_0,2]	[PTC_T_0,3]	[ci_0,0]	[ci_0,1]	[ci_0,2]	[ci_0,3]	[en_0,0]	[en_0,1]	[en_0,2]	[en_0,3]	[hh_0,0]	[hh_0,1]	[hh_0,2]	[hh_0,3]	[ptc_0,0]	[ptc_0,1]	[ptc_0,2]	[ptc_0,3]	[wg_0,0]	[wg_0,1]	[wg_0,2]	[wg_0,3]
530	0.150223	0.15187	9.5431e-13	0.151879	0.849777	0.84813	1.44741e-10	0.848121	1.10083e-23	4.11633e-23	0.999999	4.07304e-23	0.0576904	0.242005	0.0576879	0.0233099	0.0529796	0.2383	0.0654813	0.0239326	0.0529796	0.2383	0.0654813	0.0239326	0.0576904	0.242005	0.0576879	0.0233099	0.0654838	0.2383	0.0529771	0.0239328	0.0654838	0.2383	0.0529771	0.0239328	0.639846	0.74594	0.63984	0.258533	7.39102e-06	3.19049e-05	0.166339	3.17889e-05	7.39141e-06	3.18698e-05	0.165985	3.19053e-05	7.39141e-06	3.18698e-05	0.165985	3.19053e-05	7.39102e-06	3.19049e-05	0.166339	3.17889e-05	7.39141e-06	3.20218e-05	0.165985	3.17538e-05	7.39141e-06	3.20218e-05	0.165985	3.17538e-05	0.0020683	0.145787	0.00206747	0.000835682	2.3091e-07	7.5835e-07	5.09055e-06	7.55761e-07	9.35238e-07	1.81409e-07	1.0359e-07	0.000102289	9.35238e-07	1.81409e-07	1.0359e-07	0.000102289	2.3091e-07	7.5835e-07	5.09055e-06	7.55761e-07	9.38386e-07	0.000102321	1.03254e-07	1.81427e-07	9.38386e-07	0.000102321	1.03254e-07	1.81427e-07	4.20907e-06	0.000206522	1.05948e-05	0.000206452	0.00121066	0.00119002	2.77144e-05	0.00118991	0.00121066	0.00119097	2.77378e-05	0.00118797	0.00121066	0.00119097	2.77378e-05	0.00118797	0.00121066	0.00119002	2.77144e-05	0.00118991	0.00121066	0.00118808	2.77378e-05	0.00119086	0.00121066	0.00118808	2.77378e-05	0.00119086	0.00726394	0.00713815	0.00016638	0.00713748	1	1	9.54864e-13	1	3.43236e-24	1.28346e-23	0.999999	1.26997e-23	2.7762e-05	0.000119629	0.999892	0.000119194	0.0068142	0.00689142	8.1375e-05	0.00689163	1.43514e-05	0.829286	1.00693e-05	5.68314e-06
535	0.150801	0.152382	9.54393e-13	0.152391	0.849199	0.847618	1.21392e-10	0.847609	6.55264e-24	2.45024e-23	0.999999	2.42447e-23	0.0576924	0.242012	0.05769	0.0233108	0.0529814	0.238307	0.0654837	0.0239335	0.0529814	0.238307	0.0654837	0.0239335	0.0576924	0.242012	0.05769	0.0233108	0.0654859	0.238307	0.0529792	0.0239336	0.0654859	0.238307	0.0529792	0.0239336	0.639865	0.745963	0.63986	0.258543	6.78096e-06	2.92708e-05	0.166345	2.91643e-05	6.7813e-06	2.92389e-05	0.165993	2.92704e-05	6.7813e-06	2.92389e-05	0.165993	2.92704e-05	6.78096e-06	2.92708e-05	0.166345	2.91643e-05	6.78129e-06	2.93772e-05	0.165993	2.91326e-05	6.78129e-06	2.93772e-05	0.165993	2.91326e-05	0.00206814	0.145789	0.00206738	0.000835617	2.14062e-07	7.0326e-07	4.84708e-06	7.00859e-07	8.67059e-07	1.68223e-07	9.5942e-08	0.000100569	8.67059e-07	1.68223e-07	9.5942e-08	0.000100569	2.14062e-07	7.0326e-07	4.84708e-06	7.00859e-07	8.69978e-07	0.0001006	9.56304e-08	1.68239e-07	8.69978e-07	0.0001006	9.56304e-08	1.68239e-07	3.9022e-06	0.000202942	1.00773e-05	0.000202877	0.00120345	0.0011842	2.62577e-05	0.0011841	0.00120345	0.00118514	2.62798e-05	0.00118217	0.00120345	0.00118514	2.62798e-05	0.00118217	0.00120345	0.0011842	2.62577e-05	0.0011841	0.00120345	0.00118227	2.62798e-05	0.00118504	0.00120345	0.00118227	2.62798e-05	0.00118504	0.00722067	0.0071032	0.000157635	0.00710262	1	1	9.54864e-13	1	2.0431e-24	7.63979e-24	0.999999	7.55944e-24	2.5468e-05	0.000109744	0.999901	0.000109345	0.0068241	0.00690428	7.70738e-05	0.00690453	1.29681e-05	0.829298	9.09987e-06	5.134e-06
540	0.151327	0.152839	9.54463e-13	0.152846	0.848673	0.847161	1.0181e-10	0.847154	3.90045e-24	1.4585e-23	0.999999	1.44316e-23	0.0576942	0.242019	0.0576921	0.0233116	0.0529831	0.238313	0.0654859	0.0239343	0.0529831	0.238313	0.0654859	0.0239343	0.0576942	0.242019	0.0576921	0.0233116	0.065488	0.238313	0.0529811	0.0239344	0.065488	0.238313	0.0529811	0.0239344	0.639883	0.745985	0.639879	0.258552	6.22121e-06	2.6854e-05	0.16635	2.67563e-05	6.22149e-06	2.68251e-05	0.166	2.68529e-05	6.22149e-06	2.68251e-05	0.166	2.68529e-05	6.22121e-06	2.6854e-05	0.16635	2.67563e-05	6.22149e-06	2.6951e-05	0.166	2.67275e-05	6.22149e-06	2.6951e-05	0.166	2.67275e-05	0.00206799	0.145791	0.0020673	0.00083556	1.98438e-07	6.52157e-07	4.61463e-06	6.4993e-07	8.03834e-07	1.55991e-07	8.88571e-08	9.89502e-05	8.03834e-07	1.55991e-07	8.88571e-08	9.89502e-05	1.98438e-07	6.52157e-07	4.61463e-06	6.4993e-07	8.0654e-07	9.89788e-05	8.85685e-08	1.56007e-07	8.0654e-07	9.89788e-05	8.85685e-08	1.56007e-07	3.61763e-06	0.000199574	9.58411e-06	0.000199512	0.00119711	0.00117917	2.48771e-05	0.00117908	0.00119711	0.00118011	2.48981e-05	0.00117716	0.00119711	0.00118011	2.48981e-05	0.00117716	0.00119711	0.00117917	2.48771e-05	0.00117908	0.00119711	0.00117725	2.48981e-05	0.00118002	0.00119711	0.00117725	2.48981e-05	0.00118002	0.00718267	0.00707304	0.000149347	0.00707254	1	1	9.54864e-13	1	1.21615e-24	4.54757e-24	0.999999	4.49974e-24	2.33636e-05	0.000100676	0.999909	0.00010031	0.00683588	0.00691861	7.29999e-05	0.00691887	1.17186e-05	0.829308	8.22409e-06	4.63792e-06
545	0.151801	0.15324	9.54523e-13	0.153247	0.848199	0.84676	8.53863e-11	0.846753	2.32173e-24	8.68167e-24	0.999999	8.59036e-24	0.0576959	0.242024	0.057694	0.0233124	0.0529847	0.238319	0.065488	0.0239351	0.0529847	0.238319	0.065488	0.0239351	0.0576959	0.242024	0.057694	0.0233124	0.0654899	0.238319	0.0529829	0.0239352	0.0654899	0.238319	0.0529829	0.0239352	0.6399	0.746005	0.639896	0.25856	5.70761e-06	2.46365e-05	0.166355	2.45469e-05	5.70786e-06	2.46104e-05	0.166006	2.46351e-05	5.70786e-06	2.46104e-05	0.166006	2.46351e-05	5.70761e-06	2.46365e-05	0.166355	2.45469e-05	5.70786e-06	2.47251e-05	0.166006	2.45208e-05	5.70786e-06	2.47251e-05	0.166006	2.45208e-05	0.00206785	0.145793	0.00206723	0.000835511	1.83952e-07	6.04754e-07	4.39274e-06	6.02688e-07	7.45206e-07	1.44646e-07	8.22942e-08	9.74286e-05	7.45206e-07	1.44646e-07	8.22942e-08	9.74286e-05	1.83952e-07	6.04754e-07	4.39274e-06	6.02688e-07	7.47714e-07	9.74555e-05	8.20269e-08	1.4466e-07	7.47714e-07	9.74555e-05	8.20269e-08	1.4466e-07	3.35374e-06	0.00019641	9.11412e-06	0.000196352	0.0011916	0.00117488	2.35688e-05	0.00117481	0.0011916	0.00117581	2.35887e-05	0.00117289	0.0011916	0.00117581	2.35887e-05	0.00117289	0.0011916	0.00117488	2.35688e-05	0.00117481	0.0011916	0.00117296	2.35887e-05	0.00117574	0.0011916	0.00117296	2.35887e-05	0.00117574	0.00714959	0.0070473	0.000141493	0.00704688	1	1	9.54864e-13	1	7.23916e-25	2.70693e-24	0.999999	2.67846e-24	2.14331e-05	9.23573e-05	0.999916	9.20213e-05	0.00684921	0.00693407	6.91414e-05	0.00693435	1.05897e-05	0.829318	7.43294e-06	4.18978e-06
550	0.152221	0.153589	9.54575e-13	0.153595	0.847779	0.846411	7.16121e-11	0.846405	1.38201e-24	5.16774e-24	0.999999	5.11339e-24	0.0576975	0.24203	0.0576958	0.0233131	0.0529862	0.238324	0.06549	0.0239359	0.0529862	0.238324	0.06549	0.0239359	0.0576975	0.24203	0.0576958	0.0233131	0.0654917	0.238324	0.0529846	0.023936	0.0654917	0.238324	0.0529846	0.023936	0.639916	0.746023	0.639912	0.258568	5.23639e-06	2.26021e-05	0.16636	2.25199e-05	5.2366e-06	2.25783e-05	0.166012	2.26004e-05	5.2366e-06	2.25783e-05	0.166012	2.26004e-05	5.23639e-06	2.26021e-05	0.16636	2.25199e-05	5.23659e-06	2.26829e-05	0.166012	2.24962e-05	5.23659e-06	2.26829e-05	0.166012	2.24962e-05	0.00206773	0.145794	0.00206718	0.000835468	1.70521e-07	5.60784e-07	4.18098e-06	5.58869e-07	6.90841e-07	1.34124e-07	7.6215e-08	9.60005e-05	6.90841e-07	1.34124e-07	7.6215e-08	9.60005e-05	1.70521e-07	5.60784e-07	4.18098e-06	5.58869e-07	6.93167e-07	9.60257e-05	7.59674e-08	1.34137e-07	6.93167e-07	9.60257e-05	7.59674e-08	1.34137e-07	3.10906e-06	0.000193441	8.66633e-06	0.000193387	0.00118685	0.00117127	2.2329e-05	0.00117121	0.00118685	0.0011722	2.23479e-05	0.0011693	0.00118685	0.0011722	2.23479e-05	0.0011693	0.00118685	0.00117127	2.2329e-05	0.00117121	0.00118685	0.00116936	2.23479e-05	0.00117214	0.00118685	0.00116936	2.23479e-05	0.00117214	0.00712109	0.00702566	0.00013405	0.0070253	1	1	9.54864e-13	1	4.30912e-25	1.6113e-24	0.999999	1.59435e-24	1.96621e-05	8.47258e-05	0.999923	8.44176e-05	0.00686381	0.00695038	6.54868e-05	0.00695068	9.56997e-06	0.829327	6.71824e-06	3.78495e-06
555	0.15259	0.153886	9.54618e-13	0.153891	0.84741	0.846114	6.006e-11	0.846109	8.22639e-25	3.07609e-24	0.999999	3.04373e-24	0.0576991	0.242035	0.0576975	0.0233138	0.0529877	0.238329	0.0654918	0.0239367	0.0529877	0.238329	0.0654918	0.0239367	0.0576991	0.242035	0.0576975	0.0233138	0.0654934	0.238329	0.0529862	0.0239367	0.0654934	0.238329	0.0529862	0.0239367	0.63993	0.74604	0.639927	0.258575	4.80403e-06	2.07355e-05	0.166364	2.06601e-05	4.80421e-06	2.0714e-05	0.166017	2.07337e-05	4.80421e-06	2.0714e-05	0.166017	2.07337e-05	4.80403e-06	2.07355e-05	0.166364	2.06601e-05	4.80421e-06	2.08094e-05	0.166017	2.06386e-05	4.80421e-06	2.08094e-05	0.166017	2.06386e-05	0.00206763	0.145796	0.00206713	0.000835431	1.58067e-07	5.20002e-07	3.97893e-06	5.18225e-07	6.40431e-07	1.24364e-07	7.05839e-08	9.46622e-05	6.40431e-07	1.24364e-07	7.05839e-08	9.46622e-05	1.58067e-07	5.20002e-07	3.97893e-06	5.18225e-07	6.42588e-07	9.46858e-05	7.03546e-08	1.24376e-07	6.42588e-07	9.46858e-05	7.03546e-08	1.24376e-07	2.88217e-06	0.00019066	8.23975e-06	0.00019061	0.0011828	0.00116829	2.11542e-05	0.00116824	0.0011828	0.00116921	2.1172e-05	0.00116633	0.0011828	0.00116921	2.1172e-05	0.00116633	0.0011828	0.00116829	2.11542e-05	0.00116824	0.0011828	0.00116638	2.1172e-05	0.00116917	0.0011828	0.00116638	2.1172e-05	0.00116917	0.00709683	0.00700776	0.000126997	0.00700747	1	1	9.54864e-13	1	2.56502e-25	9.59123e-25	0.999999	9.49031e-25	1.80374e-05	7.7725e-05	0.99993	7.74422e-05	0.00687936	0.00696727	6.20254e-05	0.00696757	8.64876e-06	0.829335	6.07261e-06	3.41924e-06
560	0.152909	0.154135	9.54655e-13	0.154139	0.847091	0.845865	5.03714e-11	0.845861	4.89676e-25	1.83104e-24	0.999999	1.81178e-24	0.0577005	0.24204	0.0576991	0.0233145	0.052989	0.238334	0.0654936	0.0239374	0.052989	0.238334	0.0654936	0.0239374	0.0577005	0.24204	0.0576991	0.0233145	0.0654949	0.238334	0.0529876	0.0239374	0.0654949	0.238334	0.0529876	0.0239374	0.639943	0.746056	0.63994	0.258582	4.40735e-06	1.9023e-05	0.166368	1.89538e-05	4.4075e-06	1.90034e-05	0.166022	1.90211e-05	4.4075e-06	1.90034e-05	0.166022	1.90211e-05	4.40735e-06	1.9023e-05	0.166368	1.89538e-05	4.4075e-06	1.90905e-05	0.166022	1.89343e-05	4.4075e-06	1.90905e-05	0.166022	1.89343e-05	0.00206754	0.145797	0.00206708	0.000835398	1.46521e-07	4.82176e-07	3.78619e-06	4.80528e-07	5.9369e-07	1.15312e-07	6.53681e-08	9.341e-05	5.9369e-07	1.15312e-07	6.53681e-08	9.341e-05	1.46521e-07	4.82176e-07	3.78619e-06	4.80528e-07	5.95689e-07	9.3432e-05	6.51557e-08	1.15324e-07	5.95689e-07	9.3432e-05	6.51557e-08	1.15324e-07	2.6718e-06	0.000188059	7.83343e-06	0.000188012	0.00117941	0.00116587	2.00409e-05	0.00116584	0.00117941	0.0011668	2.00578e-05	0.00116394	0.00117941	0.0011668	2.00578e-05	0.00116394	0.00117941	0.00116587	2.00409e-05	0.00116584	0.00117941	0.00116397	2.00578e-05	0.00116676	0.00117941	0.00116397	2.00578e-05	0.00116676	0.00707647	0.0069933	0.000120313	0.00699307	1	1	9.54864e-13	1	1.52685e-25	5.70919e-25	0.999999	5.6491e-25	1.6547e-05	7.13026e-05	0.999935	7.10432e-05	0.00689561	0.00698448	5.8747e-05	0.00698478	7.81657e-06	0.829342	5.48936e-06	3.08886e-06
565	0.15318	0.154337	9.54687e-13	0.15434	0.84682	0.845663	4.22457e-11	0.84566	2.91481e-25	1.08992e-24	0.999999	1.07846e-24	0.0577018	0.242044	0.0577006	0.0233152	0.0529902	0.238338	0.0654952	0.023938	0.0529902	0.238338	0.0654952	0.023938	0.0577018	0.242044	0.0577006	0.0233152	0.0654964	0.238338	0.052989	0.0239381	0.0654964	0.238338	0.052989	0.0239381	0.639956	0.746071	0.639953	0.258589	4.04339e-06	1.74519e-05	0.166372	1.73884e-05	4.04352e-06	1.7434e-05	0.166026	1.74499e-05	4.04352e-06	1.7434e-05	0.166026	1.74499e-05	4.04339e-06	1.74519e-05	0.166372	1.73884e-05	4.04352e-06	1.75136e-05	0.166026	1.73706e-05	4.04352e-06	1.75136e-05	0.166026	1.73706e-05	0.00206746	0.145799	0.00206704	0.000835371	1.35817e-07	4.47093e-07	3.60236e-06	4.45566e-07	5.50352e-07	1.06918e-07	6.0537e-08	9.22401e-05	5.50352e-07	1.06918e-07	6.0537e-08	9.22401e-05	1.35817e-07	4.47093e-07	3.60236e-06	4.45566e-07	5.52206e-07	9.22607e-05	6.03403e-08	1.06928e-07	5.52206e-07	9.22607e-05	6.03403e-08	1.06928e-07	2.47675e-06	0.000185629	7.44648e-06	0.000185585	0.00117662	0.00116398	1.8986e-05	0.00116395	0.00117662	0.0011649	1.9002e-05	0.00116206	0.00117662	0.0011649	1.9002e-05	0.00116206	0.00117662	0.00116398	1.8986e-05	0.00116395	0.00117662	0.00116208	1.9002e-05	0.00116487	0.00117662	0.00116208	1.9002e-05	0.00116487	0.0070597	0.00698194	0.00011398	0.00698176	1	1	9.54864e-13	1	9.08878e-26	3.39841e-25	0.999999	3.36262e-25	1.51797e-05	6.54109e-05	0.999941	6.51729e-05	0.00691231	0.00700178	5.56418e-05	0.00700209	7.0648e-06	0.829349	4.96248e-06	2.79042e-06
570	0.153405	0.154497	9.54714e-13	0.1545	0.846595	0.845503	3.54308e-11	0.8455	1.73506e-25	6.48777e-25	0.999999	6.41949e-25	0.0577031	0.242048	0.0577019	0.0233158	0.0529914	0.238342	0.0654966	0.0239387	0.0529914	0.238342	0.0654966	0.0239387	0.0577031	0.242048	0.0577019	0.0233158	0.0654978	0.238342	0.0529903	0.0239388	0.0654978	0.238342	0.0529903	0.0239388	0.639967	0.746085	0.639965	0.258595	3.70947e-06	1.60104e-05	0.166375	1.59522e-05	3.70958e-06	1.59942e-05	0.166029	1.60085e-05	3.70958e-06	1.59942e-05	0.166029	1.60085e-05	3.70947e-06	1.60104e-05	0.166375	1.59522e-05	3.70958e-06	1.60669e-05	0.166029	1.5936e-05	3.70958e-06	1.60669e-05	0.166029	1.5936e-05	0.00206738	0.1458	0.00206701	0.000835347	1.25892e-07	4.14557e-07	3.42706e-06	4.1314e-07	5.10171e-07	9.91329e-08	5.60623e-08	9.11489e-05	5.10171e-07	9.91329e-08	5.60623e-08	9.11489e-05	1.25892e-07	4.14557e-07	3.42706e-06	4.1314e-07	5.11889e-07	9.11681e-05	5.58802e-08	9.91426e-08	5.11889e-07	9.11681e-05	5.58802e-08	9.91426e-08	2.2959e-06	0.000183364	7.07801e-06	0.000183322	0.00117437	0.00116255	1.79864e-05	0.00116253	0.00117437	0.00116348	1.80016e-05	0.00116064	0.00117437	0.00116348	1.80016e-05	0.00116064	0.00117437	0.00116255	1.79864e-05	0.00116253	0.00117437	0.00116066	1.80016e-05	0.00116345	0.00117437	0.00116066	1.80016e-05	0.00116345	0.0070462	0.00697338	0.000107979	0.00697325	1	1	9.54864e-13	1	5.41035e-26	2.02293e-25	0.999999	2.0016e-25	1.39254e-05	6.0006e-05	0.999945	5.97877e-05	0.00692922	0.00701899	5.27008e-05	0.00701929	6.38568e-06	0.829356	4.48651e-06	2.52081e-06
575	0.153588	0.154618	9.54736e-13	0.15462	0.846412	0.845382	2.97153e-11	0.84538	1.03282e-25	3.86186e-25	0.999999	3.8212e-25	0.0577042	0.242052	0.0577032	0.0233164	0.0529925	0.238346	0.065498	0.0239393	0.0529925	0.238346	0.065498	0.0239393	0.0577042	0.242052	0.0577032	0.0233164	0.065499	0.238345	0.0529915	0.0239394	0.065499	0.238345	0.0529915	0.0239394	0.639978	0.746097	0.639976	0.258601	3.40311e-06	1.4688e-05	0.166378	1.46346e-05	3.4032e-06	1.46732e-05	0.166032	1.46861e-05	3.4032e-06	1.46732e-05	0.166032	1.46861e-05	3.40311e-06	1.4688e-05	0.166378	1.46346e-05	3.4032e-06	1.47397e-05	0.166032	1.46198e-05	3.4032e-06	1.47397e-05	0.166032	1.46198e-05	0.00206732	0.145801	0.00206698	0.000835327	1.16692e-07	3.84381e-07	3.25993e-06	3.83068e-07	4.72916e-07	9.19133e-08	5.19179e-08	9.01327e-05	4.72916e-07	9.19133e-08	5.19179e-08	9.01327e-05	1.16692e-07	3.84381e-07	3.25993e-06	3.83068e-07	4.74509e-07	9.01505e-05	5.17492e-08	9.19222e-08	4.74509e-07	9.01505e-05	5.17492e-08	9.19222e-08	2.12823e-06	0.000181254	6.72719e-06	0.000181215	0.00117261	0.00116154	1.70392e-05	0.00116153	0.00117261	0.00116247	1.70536e-05	0.00115964	0.00117261	0.00116247	1.70536e-05	0.00115964	0.00117261	0.00116154	1.70392e-05	0.00116153	0.00117261	0.00115965	1.70536e-05	0.00116245	0.00117261	0.00115965	1.70536e-05	0.00116245	0.00703566	0.00696733	0.000102293	0.00696724	1	1	9.54864e-13	1	3.22078e-26	1.20418e-25	0.999999	1.19146e-25	1.27748e-05	5.50477e-05	0.99995	5.48475e-05	0.00694614	0.00703591	4.99152e-05	0.0070362	5.77218e-06	0.829361	4.05654e-06	2.27726e-06
580	0.153732	0.154704	9.54756e-13	0.154705	0.846268	0.845296	2.49218e-11	0.845295	6.14811e-26	2.2988e-25	0.999999	2.27457e-25	0.0577053	0.242055	0.0577044	0.023317	0.0529936	0.238349	0.0654993	0.0239399	0.0529936	0.238349	0.0654993	0.0239399	0.0577053	0.242055	0.0577044	0.023317	0.0655002	0.238349	0.0529926	0.02394	0.0655002	0.238349	0.0529926	0.02394	0.639988	0.746109	0.639986	0.258606	3.12204e-06	1.34747e-05	0.16638	1.34257e-05	3.12212e-06	1.34612e-05	0.166035	1.34729e-05	3.12212e-06	1.34612e-05	0.166035	1.34729e-05	3.12204e-06	1.34747e-05	0.16638	1.34257e-05	3.12212e-06	1.35221e-05	0.166035	1.34122e-05	3.12212e-06	1.35221e-05	0.166035	1.34122e-05	0.00206726	0.145802	0.00206696	0.000835309	1.08162e-07	3.56397e-07	3.10061e-06	3.55179e-07	4.38376e-07	8.52181e-08	4.80794e-08	8.91879e-05	4.38376e-07	8.52181e-08	4.80794e-08	8.91879e-05	1.08162e-07	3.56397e-07	3.10061e-06	3.55179e-07	4.39853e-07	8.92044e-05	4.79232e-08	8.52264e-08	4.39853e-07	8.92044e-05	4.79232e-08	8.52264e-08	1.97278e-06	0.000179292	6.39323e-06	0.000179257	0.0011713	0.0011609	1.61418e-05	0.0011609	0.0011713	0.00116183	1.61554e-05	0.00115901	0.0011713	0.00116183	1.61554e-05	0.00115901	0.0011713	0.0011609	1.61418e-05	0.0011609	0.0011713	0.00115902	1.61554e-05	0.00116182	0.0011713	0.00115902	1.61554e-05	0.00116182	0.00702778	0.00696349	9.69054e-05	0.00696344	1	1	9.54864e-13	1	1.91746e-26	7.16818e-26	0.999999	7.09225e-26	1.17192e-05	5.04992e-05	0.999954	5.03154e-05	0.0069629	0.0070524	4.72769e-05	0.00705268	5.21797e-06	0.829367	3.66812e-06	2.05724e-06
585	0.153839	0.154758	9.54772e-13	0.154758	0.846161	0.845242	2.09015e-11	0.845242	3.65994e-26	1.36839e-25	0.999999	1.35394e-25	0.0577064	0.242058	0.0577055	0.0233175	0.0529945	0.238352	0.0655005	0.0239405	0.0529945	0.238352	0.0655005	0.0239405	0.0577064	0.242058	0.0577055	0.0233175	0.0655014	0.238352	0.0529937	0.0239405	0.0655014	0.238352	0.0529937	0.0239405	0.639998	0.74612	0.639996	0.258612	2.86416e-06	1.23616e-05	0.166383	1.23167e-05	2.86423e-06	1.23493e-05	0.166037	1.23599e-05	2.86423e-06	1.23493e-05	0.166037	1.23599e-05	2.86416e-06	1.23616e-05	0.166383	1.23167e-05	2.86423e-06	1.2405e-05	0.166037	1.23044e-05	2.86423e-06	1.2405e-05	0.166037	1.23044e-05	0.00206721	0.145803	0.00206694	0.000835294	1.00255e-07	3.30445e-07	2.94877e-06	3.29316e-07	4.06354e-07	7.90096e-08	4.45243e-08	8.83108e-05	4.06354e-07	7.90096e-08	4.45243e-08	8.83108e-05	1.00255e-07	3.30445e-07	2.94877e-06	3.29316e-07	4.07723e-07	8.83262e-05	4.43796e-08	7.90172e-08	4.07723e-07	8.83262e-05	4.43796e-08	7.90172e-08	1.82867e-06	0.000177471	6.07534e-06	0.000177438	0.00117038	0.00116059	1.52915e-05	0.00116059	0.00117038	0.00116151	1.53044e-05	0.0011587	0.00117038	0.00116151	1.53044e-05	0.0011587	0.00117038	0.00116059	1.52915e-05	0.00116059	0.00117038	0.0011587	1.53044e-05	0.00116151	0.00117038	0.0011587	1.53044e-05	0.00116151	0.00702229	0.00696161	9.18006e-05	0.0069616	1	1	9.54864e-13	1	1.14166e-26	4.26719e-26	0.999999	4.22176e-26	1.07508e-05	4.63265e-05	0.999958	4.61579e-05	0.00697933	0.00706833	4.4778e-05	0.0070686	4.71731e-06	0.829371	3.31723e-06	1.85849e-06
590	0.153914	0.154784	9.54786e-13	0.154784	0.846086	0.845216	1.75298e-11	0.845216	2.17886e-26	8.14563e-26	0.999999	8.05942e-26	0.0577073	0.242061	0.0577066	0.023318	0.0529954	0.238355	0.0655017	0.023941	0.0529954	0.238355	0.0655017	0.023941	0.0577073	0.242061	0.0577066	0.023318	0.0655024	0.238355	0.0529947	0.023941	0.0655024	0.238355	0.0529947	0.023941	0.640006	0.74613	0.640004	0.258616	2.62758e-06	1.13404e-05	0.166385	1.12992e-05	2.62764e-06	1.13292e-05	0.166039	1.13388e-05	2.62764e-06	1.13292e-05	0.166039	1.13388e-05	2.62758e-06	1.13404e-05	0.166385	1.12992e-05	2.62764e-06	1.13802e-05	0.166039	1.1288e-05	2.62764e-06	1.13802e-05	0.166039	1.1288e-05	0.00206717	0.145804	0.00206692	0.000835282	9.29249e-08	3.06379e-07	2.80407e-06	3.05331e-07	3.76667e-07	7.32523e-08	4.12317e-08	8.7498e-05	3.76667e-07	7.32523e-08	4.12317e-08	8.7498e-05	9.29249e-08	3.06379e-07	2.80407e-06	3.05331e-07	3.77936e-07	8.75122e-05	4.10977e-08	7.32594e-08	3.77936e-07	8.75122e-05	4.10977e-08	7.32594e-08	1.69505e-06	0.000175784	5.77281e-06	0.000175753	0.00116982	0.00116056	1.44858e-05	0.00116056	0.00116982	0.00116148	1.44981e-05	0.00115868	0.00116982	0.00116148	1.44981e-05	0.00115868	0.00116982	0.00116056	1.44858e-05	0.00116056	0.00116982	0.00115867	1.44981e-05	0.00116148	0.00116982	0.00115867	1.44981e-05	0.00116148	0.0070189	0.00696144	8.69639e-05	0.00696145	1	1	9.54864e-13	1	6.79863e-27	2.54037e-26	0.999999	2.51311e-26	9.8625e-06	4.24985e-05	0.999961	4.23439e-05	0.00699529	0.00708359	4.24112e-05	0.00708386	4.26504e-06	0.829376	3.00025e-06	1.67894e-06
